##### bfnsn! (ode)  BZlr ::: Sun Nov  3 14:34:43 2019

#####              eps                f                q
#####              0.5     0.7212572531           0.0008
#
# sk  lk             eps                f               x0               x1              wr0              wa0              wr1              wa1              tau  bftype
3500  22     0.8489999023     0.9567870851    -5.740792565                0     0.9999986834     0.9999986835     0.9999986834     0.9999986835    0.02058762805  bftga 0(D)
3501  22     0.8490999023     0.9568922349    -5.737649254                0     0.9999980772     0.9999980772     0.9999980772     0.9999980772    0.02058260102  bftga 0(D)
3502  22     0.8491999023     0.9569974733    -5.734481529                0      1.000001326      1.000001326      1.000001326      1.000001326    0.02057751377  bftga 0(D)
3503  22     0.8492999023     0.9571028006    -5.731313805                0      1.000001779      1.000001779      1.000001779      1.000001779    0.02057245628  bftga 0(D)
3504  22     0.8493999023      0.957208217     -5.72814608                0      1.000001661      1.000001661      1.000001661      1.000001661    0.02056739857  bftga 0(D)
3505  22     0.8494999023     0.9573137228    -5.724978356                0      1.000000977      1.000000977      1.000000977      1.000000977    0.02056234069  bftga 0(D)
3506  21     0.8495999023     0.9574193182    -5.721798424                0     0.9999999499     0.9999999499     0.9999951875     0.9999951875    0.02055731261  bftga 0(D)
3507  22     0.8496999023     0.9575250035    -5.718606285                0     0.9999990107     0.9999990107     0.9999990107     0.9999990107    0.02055220946  bftga 0(D)
3508  22     0.8497999023     0.9576307789    -5.715414147                0     0.9999987995     0.9999987995     0.9999987995     0.9999987995    0.02054712119  bftga 0(D)
3509  22     0.8498999023     0.9577366447    -5.712222008                0      0.999998023      0.999998023      0.999998023      0.999998023    0.02054203283  bftga 0(D)
3510  22     0.8499999023      0.957842601    -5.709005455                0      1.000000929      1.000000929      1.000000929      1.000000929    0.02053688447  bftga 0(D)
3511  22     0.8500999023     0.9579486482    -5.705788903                0      1.000001127      1.000001127      1.000001127      1.000001127    0.02053176605  bftga 0(D)
3512  22     0.8501999023     0.9580547865     -5.70257235                0      1.000000755      1.000000755      1.000000755      1.000000755    0.02052664763  bftga 0(D)
3513  21     0.8502999023     0.9581610161     -5.69934359                0      1.000003705      1.000003705       1.00000011       1.00000011    0.02052149926  bftga 0(D)
3514  22     0.8503999023     0.9582673373    -5.696102623                0     0.9999993622     0.9999993622     0.9999993622     0.9999993622    0.02051639588  bftga 0(D)
3515  22     0.8504999023     0.9583737504    -5.692861656                0     0.9999993756     0.9999993756     0.9999993756     0.9999993756    0.02051124764  bftga 0(D)
3516  22     0.8505999023     0.9584802555     -5.68962069                0     0.9999988201     0.9999988201     0.9999988201     0.9999988201     0.0205060995  bftga 0(D)
3517  20     0.8506999023      0.958586853    -5.686367516                0     0.9999999394     0.9999999394     0.9999913714     0.9999913714    0.02050098143  bftga 0(D)
3518  22     0.8507999023     0.9586935431    -5.683102135                0      1.000001113      1.000001113      1.000001113      1.000001113    0.02049572877  bftga 0(D)
3519  22     0.8508999023     0.9588003261    -5.679836754                0      1.000000883      1.000000883      1.000000883      1.000000883    0.02049055117  bftga 0(D)
3520  21     0.8509999023     0.9589072021    -5.676559166                0     0.9999999497     0.9999999497     0.9999961937     0.9999961937    0.02048540372  bftga 0(D)
3521  21     0.8510999023     0.9590141715    -5.673281578                0     0.9999999031     0.9999999031     0.9999955471     0.9999955471    0.02048021162  bftga 0(D)
3522  22     0.8511999023     0.9591212346    -5.669991783                0     0.9999988045     0.9999988045     0.9999988045     0.9999988045    0.02047498986  bftga 0(D)
3523  22     0.8512999023     0.9592283915    -5.666701988                0     0.9999983114     0.9999983114     0.9999983114     0.9999983114    0.02046978338  bftga 0(D)
3524  22     0.8513999023     0.9593356425    -5.663387779                0      1.000001195      1.000001195      1.000001195      1.000001195    0.02046451741  bftga 0(D)
3525  22     0.8514999023      0.959442988    -5.660073571                0      1.000001517      1.000001517      1.000001517      1.000001517    0.02045928174  bftga 0(D)
3526  22     0.8515999023     0.9595504281    -5.656759362                0      1.000001264      1.000001264      1.000001264      1.000001264    0.02045404648  bftga 0(D)
3527  21     0.8516999023     0.9596579631    -5.653432946                0        1.0000047        1.0000047      1.000000064      1.000000064    0.02044878175  bftga 0(D)
3528  21     0.8517999023     0.9597655933    -5.650106529                0       1.00000383       1.00000383      1.000000074      1.000000074    0.02044353245  bftga 0(D)
3529  22     0.8518999023      0.959873319    -5.646767906                0     0.9999990369     0.9999990369     0.9999990369     0.9999990369    0.02043831355  bftga 0(D)
3530  22     0.8519999023     0.9599811403    -5.643429283                0     0.9999984431     0.9999984431     0.9999984431     0.9999984431    0.02043305035  bftga 0(D)
3531  22     0.8520999023     0.9600890577    -5.640066246                0      1.000001077      1.000001077      1.000001077      1.000001077    0.02042772795  bftga 0(D)
3532  22     0.8521999023     0.9601970713    -5.636703209                0      1.000001223      1.000001223      1.000001223      1.000001223    0.02042243607  bftga 0(D)
3533  22     0.8522999023     0.9603051813    -5.633340172                0      1.000000795      1.000000795      1.000000795      1.000000795    0.02041714483  bftga 0(D)
3534  21     0.8523999023     0.9604133882    -5.629964928                0     0.9999999985     0.9999999985       0.99999587       0.99999587    0.02041188414  bftga 0(D)
3535  22     0.8524999023     0.9605216921    -5.626577477                0     0.9999991679     0.9999991679     0.9999991679     0.9999991679     0.0204065495  bftga 0(D)
3536  22     0.8525999023     0.9606300934    -5.623190026                0     0.9999988926     0.9999988926     0.9999988926     0.9999988926    0.02040123057  bftga 0(D)
3537  19     0.8526999023     0.9607385922    -5.619790367                0     0.9999999935     0.9999999935     0.9999851034     0.9999851034    0.02039600195  bftga 0(D)
3538  22     0.8527999023     0.9608471888    -5.616378502                0      1.000001193      1.000001193      1.000001193      1.000001193    0.02039052053  bftga 0(D)
3539  22     0.8528999023     0.9609558837    -5.612966637                0      1.000001011      1.000001011      1.000001011      1.000001011    0.02038517427  bftga 0(D)
3540  21     0.8529999023     0.9610646769    -5.609542565                0      1.000004133      1.000004133      0.999999983      0.999999983    0.02037979911  bftga 0(D)
3541  21     0.8530999023     0.9611735688    -5.606118492                0      1.000003234      1.000003234      1.000000011      1.000000011    0.02037443982  bftga 0(D)
3542  22     0.8531999023     0.9612825597    -5.602682213                0     0.9999988374     0.9999988374     0.9999988374     0.9999988374    0.02036911134  bftga 0(D)
3543  20     0.8532999023     0.9613916498    -5.599233727                0     0.9999999901     0.9999999901     0.9999927993     0.9999927993    0.02036376897  bftga 0(D)
3544  22     0.8533999023     0.9615008394    -5.595773033                0       1.00000132       1.00000132       1.00000132       1.00000132     0.0203582936  bftga 0(D)
3545  22     0.8534999023     0.9616101288     -5.59231234                0      1.000001241      1.000001241      1.000001241      1.000001241    0.02035289387  bftga 0(D)
3546  22     0.8535999023     0.9617195183    -5.588851647                0      1.000000587      1.000000587      1.000000587      1.000000587     0.0203474953  bftga 0(D)
3547  22     0.8536999023     0.9618290081    -5.585366539                0     0.9999993636     0.9999993636     0.9999993636     0.9999993636    0.02034209794  bftga 0(D)
3548  22     0.8537999023     0.9619385986    -5.581881432                0     0.9999992956     0.9999992956     0.9999992956     0.9999992956    0.02033667208  bftga 0(D)
3549  22     0.8538999023       0.96204829    -5.578396324                0     0.9999986516     0.9999986516     0.9999986516     0.9999986516    0.02033124752  bftga 0(D)
3550  22     0.8539999023     0.9621580826    -5.574886803                0       1.00000083       1.00000083       1.00000083       1.00000083    0.02032576483  bftga 0(D)
3551  22     0.8540999023     0.9622679768    -5.571377281                0      1.000000719      1.000000719      1.000000719      1.000000719    0.02032031329  bftga 0(D)
3552  21     0.8541999023     0.9623779726    -5.567855553                0      1.000003503      1.000003503     0.9999999084     0.9999999084    0.02031483348  bftga 0(D)
3553  21     0.8542999023     0.9624880706    -5.564333824                0      1.000002605      1.000002605     0.9999999352     0.9999999352    0.02030937003  bftga 0(D)
3554   8     0.8542999023     0.9624880706    -5.564321617                0       1.00000127       1.00000127       1.00000127       1.00000127    0.02030937003  bftga 0(D)
3555   8      0.854299991     0.9624881683    -5.564333824                0     0.9999985598     0.9999985598     0.9999985598     0.9999985598    0.02030941355  bftga 0(D)
3556   4     0.8543001683     0.9624883636    -5.564320092                0      1.000000005      1.000000005      1.000000005      1.000000005    0.02030937804  bftga 0(D)
3557   4      0.854300523     0.9624887542    -5.564306359                0      1.000000088      1.000000088      1.000000088      1.000000088    0.02030935716  bftga 0(D)
3558   5     0.8543012322     0.9624895355    -5.564280419                0      1.000000148      1.000000148      1.000000148      1.000000148    0.02030931724  bftga 0(D)
3559   7     0.8543026507      0.962491098    -5.564230065                0      1.000000165      1.000000165      1.000000165      1.000000165    0.02030923927  bftga 0(D)
3560   8     0.8543054877      0.962494223    -5.564132408                0     0.9999994703     0.9999994703     0.9999994703     0.9999994703    0.02030909632  bftga 0(D)
3561  10     0.8543111614      0.962500473    -5.563918785                0     0.9999999522     0.9999999522     0.9999999522     0.9999999522    0.02030877701  bftga 0(D)
3562  14     0.8543225078      0.962512973     -5.56352816                0     0.9999996651     0.9999996651     0.9999996651     0.9999996651    0.02030816071  bftga 0(D)
3563  16     0.8543451972      0.962537973      -5.5627286                0     0.9999990781     0.9999990781     0.9999990781     0.9999990781    0.02030692819  bftga 0(D)
3564  19     0.8543905615      0.962587973    -5.561123375                0       1.00000075       1.00000075       1.00000075       1.00000075    0.02030441159  bftga 0(D)
3565  22     0.8544812327      0.962687973    -5.557906822                0      1.000000966      1.000000966      1.000000966      1.000000966    0.02029943205  bftga 0(D)
3566  22     0.8545718274      0.962787973     -5.55469027                0      1.000000885      1.000000885      1.000000885      1.000000885    0.02029445475  bftga 0(D)
3567  22     0.8546623454      0.962887973    -5.551473717                0      1.000000511      1.000000511      1.000000511      1.000000511    0.02028947974  bftga 0(D)
3568  21     0.8547527868      0.962987973    -5.548244957                0      1.000002802      1.000002802      1.000000128      1.000000128    0.02028447738  bftga 0(D)
3569  21     0.8548431517      0.963087973    -5.545016197                0      1.000002508      1.000002508       1.00000011       1.00000011    0.02027949222  bftga 0(D)
3570  22     0.8549334399      0.963187973    -5.541775231                0     0.9999992623     0.9999992623     0.9999992623     0.9999992623     0.0202745391  bftga 0(D)
3571  22     0.8550236515      0.963287973    -5.538534264                0     0.9999993287     0.9999993287     0.9999993287     0.9999993287    0.02026954393  bftga 0(D)
3572  22     0.8551137865      0.963387973    -5.535293297                0     0.9999990999     0.9999990999     0.9999990999     0.9999990999    0.02026455124  bftga 0(D)
3573  20     0.8552038449      0.963487973    -5.532040123                0     0.9999999291     0.9999999291     0.9999940886     0.9999940886    0.02025959066  bftga 0(D)
3574  20     0.8552938267      0.963587973    -5.528786949                0     0.9999999394     0.9999999394     0.9999940397     0.9999940397    0.02025458821  bftga 0(D)
3575  22     0.8553837319      0.963687973    -5.525521569                0      1.000001331      1.000001331      1.000001331      1.000001331    0.02024949959  bftga 0(D)
3576  20     0.8554735605      0.963787973    -5.522268395                0     0.9999999373     0.9999999373     0.9999937467     0.9999937467    0.02024457631  bftga 0(D)
3577  22     0.8555633124      0.963887973    -5.519003014                0      1.000000544      1.000000544      1.000000544      1.000000544    0.02023949305  bftga 0(D)
3578  21     0.8556529878      0.963987973    -5.515725426                0     0.9999999105     0.9999999105     0.9999972358     0.9999972358    0.02023451597  bftga 0(D)
3579  21     0.8557425865      0.964087973    -5.512447838                0     0.9999998782     0.9999998782     0.9999973266     0.9999973266     0.0202294973  bftga 0(D)
3580  21     0.8558321086      0.964187973     -5.50917025                0     0.9999998933     0.9999998933     0.9999967783     0.9999967783    0.02022448143  bftga 0(D)
3581  22     0.8559215541      0.964287973    -5.505880455                0     0.9999992729     0.9999992729     0.9999992729     0.9999992729    0.02021943886  bftga 0(D)
3582  22     0.8560109231      0.964387973     -5.50259066                0     0.9999991593     0.9999991593     0.9999991593     0.9999991593    0.02021441394  bftga 0(D)
3583  22     0.8561002153      0.964487973    -5.499300865                0     0.9999987511     0.9999987511     0.9999987511     0.9999987511    0.02020939193  bftga 0(D)
3584  22      0.856189431      0.964587973    -5.495986656                0      1.000000989      1.000000989      1.000000989      1.000000989    0.02020431393  bftga 0(D)
3585  22     0.8562785701      0.964687973    -5.492672447                0      1.000001443      1.000001443      1.000001443      1.000001443    0.02019926843  bftga 0(D)
3586  22     0.8563676325      0.964787973    -5.489382653                0     0.9999986947     0.9999986947     0.9999986947     0.9999986947    0.02019428488  bftga 0(D)
3587  21     0.8564566184      0.964887973    -5.486056237                0      1.000002831      1.000002831      1.000000066      1.000000066    0.02018918665  bftga 0(D)
3588  21     0.8565455277      0.964987973    -5.482729821                0      1.000003309      1.000003309      1.000000136      1.000000136    0.02018413572  bftga 0(D)
3589  21     0.8566343603      0.965087973    -5.479403404                0      1.000003314      1.000003314      1.000000079      1.000000079    0.02017908799  bftga 0(D)
3590  21     0.8567231163      0.965187973    -5.476076988                0      1.000002646      1.000002646      1.000000099      1.000000099    0.02017404349  bftga 0(D)
3591  22     0.8568117958      0.965287973    -5.472738365                0     0.9999993506     0.9999993506     0.9999993506     0.9999993506    0.02016903163  bftga 0(D)
3592  22     0.8569003986      0.965387973    -5.469399742                0     0.9999991506     0.9999991506     0.9999991506     0.9999991506    0.02016397901  bftga 0(D)
3593  20     0.8569889249      0.965487973    -5.466048912                0      1.000005607      1.000005607      1.000000023      1.000000023    0.02015884172  bftga 0(D)
3594  20     0.8570773745      0.965587973    -5.462698082                0      1.000005351      1.000005351       1.00000003       1.00000003    0.02015378126  bftga 0(D)
3595  22     0.8571657476      0.965687973    -5.459335045                0        1.0000009        1.0000009        1.0000009        1.0000009    0.02014875357  bftga 0(D)
3596  22     0.8572540441      0.965787973    -5.455972008                0      1.000000874      1.000000874      1.000000874      1.000000874    0.02014368541  bftga 0(D)
3597  22      0.857342264      0.965887973    -5.452608971                0      1.000000549      1.000000549      1.000000549      1.000000549    0.02013862082  bftga 0(D)
3598  21     0.8574304073      0.965987973    -5.449233727                0     0.9999999544     0.9999999544     0.9999972223     0.9999972223    0.02013358911  bftga 0(D)
3599  21      0.857518474      0.966087973    -5.445858483                0     0.9999999846     0.9999999846     0.9999967224     0.9999967224    0.02012851713  bftga 0(D)
3600  22     0.8576064641      0.966187973    -5.442471031                0     0.9999991463     0.9999991463     0.9999991463     0.9999991463    0.02012341964  bftga 0(D)
3601  22     0.8576943777      0.966287973     -5.43908358                0     0.9999989715     0.9999989715     0.9999989715     0.9999989715    0.02011834055  bftga 0(D)
3602  22     0.8577822147      0.966387973    -5.435671715                0      1.000001111      1.000001111      1.000001111      1.000001111    0.02011320688  bftga 0(D)
3603  22     0.8578699752      0.966487973    -5.432284264                0     0.9999990307     0.9999990307     0.9999990307     0.9999990307    0.02010816469  bftga 0(D)
3604  22     0.8579576591      0.966587973    -5.428872399                0      1.000000543      1.000000543      1.000000543      1.000000543    0.02010303888  bftga 0(D)
3605  22     0.8580452664      0.966687973    -5.425460533                0      1.000000454      1.000000454      1.000000454      1.000000454    0.02009794624  bftga 0(D)
3606  21     0.8581327972      0.966787973    -5.422036461                0      1.000002693      1.000002693     0.9999999807     0.9999999807    0.02009282852  bftga 0(D)
3607  21     0.8582202515      0.966887973    -5.418612389                0      1.000002498      1.000002498      1.000000052      1.000000052    0.02008772947  bftga 0(D)
3608  22     0.8583076292      0.966987973     -5.41517611                0     0.9999996593     0.9999996593     0.9999996593     0.9999996593    0.02008266367  bftga 0(D)
3609  22     0.8583949304      0.967087973     -5.41173983                0     0.9999996309     0.9999996309     0.9999996309     0.9999996309    0.02007755842  bftga 0(D)
3610  22      0.858482155      0.967187973    -5.408303551                0     0.9999993011     0.9999993011     0.9999993011     0.9999993011    0.02007245744  bftga 0(D)
3611  20     0.8585693031      0.967287973    -5.404855065                0     0.9999999876     0.9999999876     0.9999949062     0.9999949062    0.02006738981  bftga 0(D)
3612  22     0.8586563747      0.967387973    -5.401394371                0      1.000000798      1.000000798      1.000000798      1.000000798    0.02006219594  bftga 0(D)
3613  22     0.8587433698      0.967487973    -5.397933678                0      1.000000775      1.000000775      1.000000775      1.000000775    0.02005707912  bftga 0(D)
3614  22     0.8588302884      0.967587973    -5.394472985                0      1.000000449      1.000000449      1.000000449      1.000000449    0.02005196681  bftga 0(D)
3615  21     0.8589171305      0.967687973    -5.391000084                0     0.9999999672     0.9999999672     0.9999972989     0.9999972989      0.020046888  bftga 0(D)
3616  22     0.8590038961      0.967787973    -5.387514977                0     0.9999994975     0.9999994975     0.9999994975     0.9999994975    0.02004174144  bftga 0(D)
3617  22     0.8590905852      0.967887973    -5.384029869                0     0.9999994581     0.9999994581     0.9999994581     0.9999994581    0.02003661405  bftga 0(D)
3618  22     0.8591771978      0.967987973    -5.380544762                0     0.9999991151     0.9999991151     0.9999991151     0.9999991151    0.02003149143  bftga 0(D)
3619  22      0.859263734      0.968087973     -5.37703524                0      1.000000787      1.000000787      1.000000787      1.000000787    0.02002631587  bftga 0(D)
3620  22     0.8593501937      0.968187973    -5.373525719                0      1.000000981      1.000000981      1.000000981      1.000000981    0.02002117412  bftga 0(D)
3621  22     0.8594365769      0.968287973    -5.370016197                0      1.000000866      1.000000866      1.000000866      1.000000866    0.02001603733  bftga 0(D)
3622  22     0.8595228837      0.968387973    -5.366506676                0      1.000000448      1.000000448      1.000000448      1.000000448    0.02001090556  bftga 0(D)
3623  21      0.859609114      0.968487973    -5.362984947                0      1.000001649      1.000001649      1.000000057      1.000000057    0.02000575008  bftga 0(D)
3624  22      0.859695268      0.968587973    -5.359451012                0     0.9999992736     0.9999992736     0.9999992736     0.9999992736    0.02000064292  bftga 0(D)
3625  22     0.8597813454      0.968687973    -5.355917076                0     0.9999990707     0.9999990707     0.9999990707     0.9999990707    0.01999549782  bftga 0(D)
3626  22     0.8598673465      0.968787973    -5.352358727                0      1.000000759      1.000000759      1.000000759      1.000000759    0.01999030059  bftga 0(D)
3627  20     0.8599532711      0.968887973    -5.348812584                0      1.000004239      1.000004239     0.9999999882     0.9999999882    0.01998510881  bftga 0(D)
3628  22     0.8600391194      0.968987973    -5.345254235                0      1.000000439      1.000000439      1.000000439      1.000000439    0.01997999418  bftga 0(D)
3629  21     0.8601248912      0.969087973    -5.341683678                0      1.000000034      1.000000034     0.9999980014     0.9999980014    0.01997487069  bftga 0(D)
3630  21     0.8602105867      0.969187973    -5.338113121                0      1.000000053      1.000000053      0.999997759      0.999997759     0.0199697098  bftga 0(D)
3631  22     0.8602962058      0.969287973    -5.334530358                0     0.9999995422     0.9999995422     0.9999995422     0.9999995422    0.01996452599  bftga 0(D)
3632  22     0.8603817485      0.969387973    -5.330947594                0     0.9999993361     0.9999993361     0.9999993361     0.9999993361    0.01995936223  bftga 0(D)
3633  22     0.8604672149      0.969487973    -5.327340416                0      1.000000901      1.000000901      1.000000901      1.000000901    0.01995414722  bftga 0(D)
3634  22     0.8605526049      0.969587973    -5.323757653                0       0.99999904       0.99999904       0.99999904       0.99999904    0.01994902371  bftga 0(D)
3635  21     0.8606379186      0.969687973    -5.320138268                0      1.000002012      1.000002012     0.9999999601     0.9999999601    0.01994379216  bftga 0(D)
3636  21      0.860723156      0.969787973    -5.316518883                0      1.000002126      1.000002126      1.000000013      1.000000013    0.01993860945  bftga 0(D)
3637  21      0.860808317      0.969887973    -5.312899498                0      1.000001771      1.000001771     0.9999999092     0.9999999092    0.01993343289  bftga 0(D)
3638  22     0.8608934018      0.969987973    -5.309267906                0     0.9999993066     0.9999993066     0.9999993066     0.9999993066    0.01992829095  bftga 0(D)
3639  20     0.8609784102      0.970087973    -5.305624108                0      1.000000028      1.000000028     0.9999959331     0.9999959331    0.01992314105  bftga 0(D)
3640  22     0.8610633424      0.970187973    -5.301968102                0      1.000000775      1.000000775      1.000000775      1.000000775    0.01991786992  bftga 0(D)
3641  22     0.8611481983      0.970287973    -5.298312096                0      1.000000781      1.000000781      1.000000781      1.000000781    0.01991267622  bftga 0(D)
3642  22     0.8612329779      0.970387973     -5.29465609                0      1.000000473      1.000000473      1.000000473      1.000000473     0.0199074891  bftga 0(D)
3643  21     0.8613176813      0.970487973    -5.290987877                0      1.000000021      1.000000021     0.9999977807     0.9999977807    0.01990233687  bftga 0(D)
3644  22     0.8614023084      0.970587973    -5.287307457                0     0.9999994097     0.9999994097     0.9999994097     0.9999994097    0.01989712073  bftga 0(D)
3645  22     0.8614868593      0.970687973    -5.283627037                0     0.9999991261     0.9999991261     0.9999991261     0.9999991261    0.01989192555  bftga 0(D)
3646  22      0.861571334      0.970787973    -5.279922203                0      1.000000394      1.000000394      1.000000394      1.000000394    0.01988668096  bftga 0(D)
3647  22     0.8616557325      0.970887973    -5.276217369                0      1.000000402      1.000000402      1.000000402      1.000000402    0.01988147162  bftga 0(D)
3648  21     0.8617400548      0.970987973    -5.272500328                0      1.000002052      1.000002052     0.9999999653     0.9999999653     0.0198762413  bftga 0(D)
3649  21     0.8618243009      0.971087973    -5.268783287                0      1.000001732      1.000001732     0.9999999382     0.9999999382    0.01987103227  bftga 0(D)
3650  22     0.8619084708      0.971187973    -5.265054039                0     0.9999994489     0.9999994489     0.9999994489     0.9999994489     0.0198658586  bftga 0(D)
3651  20     0.8619925646      0.971287973    -5.261312584                0      1.000003574      1.000003574     0.9999999793     0.9999999793    0.01986056621  bftga 0(D)
3652  22     0.8620765823      0.971387973    -5.257558922                0      1.000000657      1.000000657      1.000000657      1.000000657    0.01985537943  bftga 0(D)
3653  22     0.8621605238      0.971487973     -5.25380526                0      1.000000551      1.000000551      1.000000551      1.000000551    0.01985015828  bftga 0(D)
3654  21     0.8622443892      0.971587973    -5.250039391                0      1.000000063      1.000000063     0.9999984592     0.9999984592    0.01984497276  bftga 0(D)
3655  21     0.8623281785      0.971687973    -5.246273522                0      1.000000074      1.000000074     0.9999978531     0.9999978531    0.01983975316  bftga 0(D)
3656  19     0.8624118917      0.971787973    -5.242483238                0      1.000000031      1.000000031     0.9999932712     0.9999932712    0.01983459716  bftga 0(D)
3657  19     0.8624955288      0.971887973    -5.238692955                0      1.000000025      1.000000025     0.9999931528     0.9999931528    0.01982936561  bftga 0(D)
3658  22     0.8625790899      0.971987973    -5.234890465                0      1.000000379      1.000000379      1.000000379      1.000000379    0.01982400336  bftga 0(D)
3659  21     0.8626625749      0.972087973    -5.231075768                0      1.000001845      1.000001845     0.9999999237     0.9999999237    0.01981874678  bftga 0(D)
3660  21     0.8627459839      0.972187973    -5.227261071                0      1.000001355      1.000001355     0.9999999422     0.9999999422    0.01981351248  bftga 0(D)
3661  20     0.8628293169      0.972287973    -5.223421959                0      1.000000041      1.000000041      0.999996908      0.999996908    0.01980834201  bftga 0(D)
3662  20     0.8629125739      0.972387973    -5.219582848                0      1.000000057      1.000000057     0.9999967973     0.9999967973    0.01980309708  bftga 0(D)
3663  22     0.8629957549      0.972487973    -5.215731529                0      1.000000442      1.000000442      1.000000442      1.000000442    0.01979777814  bftga 0(D)
3664  21     0.8630788599      0.972587973    -5.211868004                0      1.000000108      1.000000108     0.9999985713     0.9999985713    0.01979256468  bftga 0(D)
3665  21     0.8631618889      0.972687973    -5.208004479                0       1.00000009       1.00000009     0.9999981162     0.9999981162    0.01978731884  bftga 0(D)
3666  22      0.863244842      0.972787973    -5.204128746                0     0.9999993174     0.9999993174     0.9999993174     0.9999993174    0.01978205463  bftga 0(D)
3667  22     0.8633277192      0.972887973      -5.2002286                0      1.000000347      1.000000347      1.000000347      1.000000347    0.01977675855  bftga 0(D)
3668  22     0.8634105204      0.972987973    -5.196328453                0      1.000000275      1.000000275      1.000000275      1.000000275    0.01977149934  bftga 0(D)
3669  21     0.8634932458      0.973087973      -5.1924161                0      1.000001324      1.000001324     0.9999999248     0.9999999248    0.01976622229  bftga 0(D)
3670  22     0.8635758953      0.973187973    -5.188491539                0     0.9999995296     0.9999995296     0.9999995296     0.9999995296     0.0197609959  bftga 0(D)
3671  20     0.8636584689      0.973287973    -5.184554772                0      1.000002878      1.000002878      0.999999973      0.999999973    0.01975565647  bftga 0(D)
3672  22     0.8637409667      0.973387973    -5.180605797                0      1.000000417      1.000000417      1.000000417      1.000000417    0.01975042247  bftga 0(D)
3673  21     0.8638233886      0.973487973    -5.176644615                0      1.000000085      1.000000085     0.9999988326     0.9999988326    0.01974518484  bftga 0(D)
3674  21     0.8639057347      0.973587973    -5.172683434                0      1.000000084      1.000000084     0.9999984264     0.9999984264    0.01973991659  bftga 0(D)
3675  22      0.863988005      0.973687973    -5.168710045                0     0.9999994279     0.9999994279     0.9999994279     0.9999994279    0.01973463159  bftga 0(D)
3676  22     0.8640701996      0.973787973    -5.164712242                0      1.000000307      1.000000307      1.000000307      1.000000307    0.01972931655  bftga 0(D)
3677  21     0.8641523184      0.973887973    -5.160702233                0      1.000001735      1.000001735     0.9999999375     0.9999999375    0.01972401228  bftga 0(D)
3678  21     0.8642343614      0.973987973    -5.156692223                0      1.000001502      1.000001502     0.9999998611     0.9999998611    0.01971873239  bftga 0(D)
3679  22     0.8643163287      0.974087973    -5.152670006                0     0.9999995262     0.9999995262     0.9999995262     0.9999995262    0.01971349038  bftga 0(D)
3680  22     0.8643982203      0.974187973    -5.148623375                0      1.000000387      1.000000387      1.000000387      1.000000387     0.0197081653  bftga 0(D)
3681  22     0.8644800362      0.974287973    -5.144576744                0      1.000000238      1.000000238      1.000000238      1.000000238    0.01970287848  bftga 0(D)
3682  22     0.8645617764      0.974387973    -5.140505699                0     0.9999997569     0.9999997569     0.9999997569     0.9999997569    0.01969760312  bftga 0(D)
3683  22     0.8646434409      0.974487973    -5.136434654                0     0.9999995933     0.9999995933     0.9999995933     0.9999995933     0.0196923126  bftga 0(D)
3684  22     0.8647250298      0.974587973    -5.132339196                0      1.000000366      1.000000366      1.000000366      1.000000366    0.01968698053  bftga 0(D)
3685  21     0.8648065431      0.974687973    -5.128231529                0       1.00000168       1.00000168     0.9999998859     0.9999998859    0.01968166057  bftga 0(D)
3686  21     0.8648879808      0.974787973    -5.124123863                0      1.000001204      1.000001204     0.9999998829     0.9999998829    0.01967636615  bftga 0(D)
3687  20      0.864969343      0.974887973    -5.119991783                0      1.000002464      1.000002464     0.9999999255     0.9999999255      0.019671031  bftga 0(D)
3688  22     0.8650506295      0.974987973    -5.115847496                0      1.000000283      1.000000283      1.000000283      1.000000283    0.01966576146  bftga 0(D)
3689  21     0.8651318405      0.975087973    -5.111691002                0      1.000000098      1.000000098     0.9999986053     0.9999986053     0.0196604913  bftga 0(D)
3690  22      0.865212976      0.975187973    -5.107522301                0     0.9999995774     0.9999995774     0.9999995774     0.9999995774      0.019655168  bftga 0(D)
3691  22      0.865294036      0.975287973    -5.103329186                0       1.00000033       1.00000033       1.00000033       1.00000033     0.0196498184  bftga 0(D)
3692  21     0.8653750204      0.975387973    -5.099123863                0      1.000001597      1.000001597     0.9999998485     0.9999998485    0.01964448228  bftga 0(D)
3693  21     0.8654559295      0.975487973    -5.094918541                0      1.000001123      1.000001123     0.9999998347     0.9999998347    0.01963917289  bftga 0(D)
3694  22      0.865536763      0.975587973    -5.090676598                0      1.000000459      1.000000459      1.000000459      1.000000459    0.01963385107  bftga 0(D)
3695  22     0.8656175212      0.975687973    -5.086434654                0      1.000000371      1.000000371      1.000000371      1.000000371    0.01962853018  bftga 0(D)
3696  21     0.8656982039      0.975787973    -5.082180504                0       1.00000014       1.00000014     0.9999986508     0.9999986508    0.01962324951  bftga 0(D)
3697  22     0.8657788113      0.975887973    -5.077889733                0      1.000000525      1.000000525      1.000000525      1.000000525    0.01961786617  bftga 0(D)
3698  22     0.8658593433      0.975987973    -5.073598961                0      1.000000481      1.000000481      1.000000481      1.000000481     0.0196125366  bftga 0(D)
3699  21     0.8659397999      0.976087973    -5.069295983                0      1.000001378      1.000001378     0.9999998526     0.9999998526    0.01960719607  bftga 0(D)
3700  22     0.8660201813      0.976187973    -5.064980797                0     0.9999996219     0.9999996219     0.9999996219     0.9999996219     0.0196019094  bftga 0(D)
